class_id,id,enrolled,capacity,message,timestamp
WINTER 2024 33506,114147,65,65,"",2023-11-30 00:00:00.000000
WINTER 2024 33548,114148,72,72,"",2023-11-30 00:00:00.000000
WINTER 2024 33605,114149,22,22,"",2023-11-30 00:00:00.000000
WINTER 2024 33621,114150,17,22,"",2023-11-30 00:00:00.000000
WINTER 2024 33647,114151,20,22,"",2023-11-30 00:00:00.000000
WINTER 2024 33654,114152,82,125,"",2023-11-30 00:00:00.000000
WINTER 2024 33670,114153,20,20,"",2023-11-30 00:00:00.000000
WINTER 2024 33696,114154,16,20,"",2023-11-30 00:00:00.000000
WINTER 2024 33845,114155,37,50,"",2023-11-30 00:00:00.000000
WINTER 2024 33886,114156,64,64,"",2023-11-30 00:00:00.000000
WINTER 2024 33910,114157,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 33928,114158,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 33936,114159,3,5,"",2023-11-30 00:00:00.000000
WINTER 2024 33944,114160,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 33951,114161,0,0,"",2023-11-30 00:00:00.000000
WINTER 2024 33969,114162,13,15,"",2023-11-30 00:00:00.000000
WINTER 2024 33977,114163,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 33985,114164,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 33993,114165,0,8,"",2023-11-30 00:00:00.000000
WINTER 2024 34009,114166,16,15,"",2023-11-30 00:00:00.000000
WINTER 2024 34017,114167,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 34033,114168,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 34041,114169,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 34058,114170,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 21360,114171,250,250,"",2023-11-30 00:00:00.000000
WINTER 2024 21394,114172,2,30,"",2023-11-30 00:00:00.000000
WINTER 2024 21402,114173,0,20,"",2023-11-30 00:00:00.000000
WINTER 2024 21410,114174,30,30,"",2023-11-30 00:00:00.000000
WINTER 2024 21428,114175,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 58891,114176,50,50,"",2023-11-30 00:00:00.000000
WINTER 2024 21444,114177,50,50,"",2023-11-30 00:00:00.000000
WINTER 2024 21451,114178,50,50,"",2023-11-30 00:00:00.000000
WINTER 2024 21477,114179,50,50,"",2023-11-30 00:00:00.000000
WINTER 2024 21485,114180,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 21493,114181,8,20,"",2023-11-30 00:00:00.000000
WINTER 2024 21501,114182,0,20,"",2023-11-30 00:00:00.000000
WINTER 2024 21519,114183,1,20,"",2023-11-30 00:00:00.000000
WINTER 2024 51524,114184,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 51573,114185,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 27649,114186,4,5,"",2023-11-30 00:00:00.000000
WINTER 2024 51565,114187,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 51581,114188,0,3,"",2023-11-30 00:00:00.000000
WINTER 2024 27656,114189,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 27664,114190,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 27672,114191,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 35261,114192,0,20,"",2023-11-30 00:00:00.000000
WINTER 2024 09910,114193,16,25,"",2023-11-30 00:00:00.000000
WINTER 2024 09936,114194,510,510,"",2023-11-30 00:00:00.000000
WINTER 2024 52241,114195,23,25,"",2023-11-30 00:00:00.000000
WINTER 2024 09944,114196,19,15,"",2023-11-30 00:00:00.000000
WINTER 2024 09951,114197,10,15,"",2023-11-30 00:00:00.000000
WINTER 2024 71258,114198,2,15,"",2023-11-30 00:00:00.000000
WINTER 2024 09969,114199,15,30,"",2023-11-30 00:00:00.000000
WINTER 2024 09977,114200,23,35,"",2023-11-30 00:00:00.000000
WINTER 2024 09985,114201,6,15,"",2023-11-30 00:00:00.000000
WINTER 2024 62869,114202,10,10,"",2023-11-30 00:00:00.000000
WINTER 2024 09993,114203,25,25,"",2023-11-30 00:00:00.000000
WINTER 2024 62844,114204,20,25,"",2023-11-30 00:00:00.000000
WINTER 2024 10009,114205,26,25,"",2023-11-30 00:00:00.000000
WINTER 2024 10017,114206,16,20,"",2023-11-30 00:00:00.000000
WINTER 2024 10025,114207,0,50,"",2023-11-30 00:00:00.000000
WINTER 2024 10041,114208,20,20,"",2023-11-30 00:00:00.000000
WINTER 2024 10058,114209,10,20,"",2023-11-30 00:00:00.000000
WINTER 2024 10074,114210,11,25,"",2023-11-30 00:00:00.000000
WINTER 2024 10082,114211,0,100,"",2023-11-30 00:00:00.000000
WINTER 2024 10090,114212,8,25,"",2023-11-30 00:00:00.000000
WINTER 2024 10108,114213,5,25,"",2023-11-30 00:00:00.000000
WINTER 2024 10124,114214,16,25,"",2023-11-30 00:00:00.000000
WINTER 2024 68510,114215,5,25,"",2023-11-30 00:00:00.000000
WINTER 2024 10132,114216,4,25,"",2023-11-30 00:00:00.000000
WINTER 2024 62877,114217,4,10,"",2023-11-30 00:00:00.000000
WINTER 2024 10140,114218,4,15,"",2023-11-30 00:00:00.000000
WINTER 2024 62851,114219,6,15,"",2023-11-30 00:00:00.000000
WINTER 2024 10157,114220,2,15,"",2023-11-30 00:00:00.000000
WINTER 2024 10165,114221,3,10,"",2023-11-30 00:00:00.000000
WINTER 2024 10173,114222,12,30,"",2023-11-30 00:00:00.000000
WINTER 2024 10181,114223,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 10199,114224,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 10207,114225,0,7,"",2023-11-30 00:00:00.000000
WINTER 2024 10215,114226,16,25,"",2023-11-30 00:00:00.000000
WINTER 2024 10223,114227,1,25,"",2023-11-30 00:00:00.000000
WINTER 2024 10249,114228,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 10256,114229,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 21543,114230,224,225,"",2023-11-30 00:00:00.000000
WINTER 2024 21691,114231,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 21709,114232,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 21766,114233,90,90,"",2023-11-30 00:00:00.000000
WINTER 2024 56689,114234,88,90,"",2023-11-30 00:00:00.000000
WINTER 2024 21865,114235,51,45,"",2023-11-30 00:00:00.000000
WINTER 2024 21899,114236,2,18,"",2023-11-30 00:00:00.000000
WINTER 2024 21907,114237,1,18,"",2023-11-30 00:00:00.000000
WINTER 2024 21915,114238,13,16,"",2023-11-30 00:00:00.000000
WINTER 2024 60251,114239,16,16,"",2023-11-30 00:00:00.000000
WINTER 2024 63479,114240,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 65623,114241,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 56804,114242,30,30,"",2023-11-30 00:00:00.000000
WINTER 2024 63461,114243,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 21964,114244,50,50,"",2023-11-30 00:00:00.000000
WINTER 2024 56770,114245,19,18,"",2023-11-30 00:00:00.000000
WINTER 2024 62471,114246,20,18,"",2023-11-30 00:00:00.000000
WINTER 2024 22012,114247,21,18,"",2023-11-30 00:00:00.000000
WINTER 2024 71365,114248,20,18,"",2023-11-30 00:00:00.000000
WINTER 2024 22038,114249,18,18,"",2023-11-30 00:00:00.000000
WINTER 2024 56820,114250,19,18,"",2023-11-30 00:00:00.000000
WINTER 2024 56788,114251,12,12,"",2023-11-30 00:00:00.000000
WINTER 2024 63016,114252,135,135,"",2023-11-30 00:00:00.000000
WINTER 2024 22160,114253,1,10,"",2023-11-30 00:00:00.000000
WINTER 2024 22202,114254,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 23093,114255,161,162,"",2023-11-30 00:00:00.000000
WINTER 2024 23184,114256,228,243,"",2023-11-30 00:00:00.000000
WINTER 2024 23283,114257,54,54,"",2023-11-30 00:00:00.000000
WINTER 2024 59105,114258,173,189,"",2023-11-30 00:00:00.000000
WINTER 2024 55749,114259,232,243,"",2023-11-30 00:00:00.000000
WINTER 2024 23382,114260,48,48,"",2023-11-30 00:00:00.000000
WINTER 2024 23416,114261,22,48,"",2023-11-30 00:00:00.000000
WINTER 2024 59170,114262,8,8,"",2023-11-30 00:00:00.000000
WINTER 2024 23465,114263,48,48,"",2023-11-30 00:00:00.000000
WINTER 2024 23499,114264,19,24,"",2023-11-30 00:00:00.000000
WINTER 2024 55905,114265,24,24,"",2023-11-30 00:00:00.000000
WINTER 2024 55699,114266,24,24,"",2023-11-30 00:00:00.000000
WINTER 2024 55673,114267,24,24,"",2023-11-30 00:00:00.000000
WINTER 2024 23549,114268,24,24,"",2023-11-30 00:00:00.000000
WINTER 2024 55723,114269,40,48,"",2023-11-30 00:00:00.000000
WINTER 2024 23580,114270,24,24,"",2023-11-30 00:00:00.000000
WINTER 2024 23689,114271,77,72,"",2023-11-30 00:00:00.000000
WINTER 2024 23713,114272,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 63594,114273,17,15,"",2023-11-30 00:00:00.000000
WINTER 2024 23721,114274,0,30,"",2023-11-30 00:00:00.000000
WINTER 2024 23739,114275,0,30,"",2023-11-30 00:00:00.000000
WINTER 2024 23747,114276,0,30,"",2023-11-30 00:00:00.000000
WINTER 2024 41970,114277,300,300,"",2023-11-30 00:00:00.000000
WINTER 2024 42093,114278,7,30,"",2023-11-30 00:00:00.000000
WINTER 2024 42119,114279,299,300,"",2023-11-30 00:00:00.000000
WINTER 2024 42242,114280,75,75,"",2023-11-30 00:00:00.000000
WINTER 2024 42283,114281,63,75,"",2023-11-30 00:00:00.000000
WINTER 2024 42333,114282,250,250,"",2023-11-30 00:00:00.000000
WINTER 2024 42457,114283,0,0,"",2023-11-30 00:00:00.000000
WINTER 2024 42531,114284,90,90,"",2023-11-30 00:00:00.000000
WINTER 2024 42572,114285,250,250,"",2023-11-30 00:00:00.000000
WINTER 2024 42630,114286,125,125,"",2023-11-30 00:00:00.000000
WINTER 2024 42747,114287,125,125,"",2023-11-30 00:00:00.000000
WINTER 2024 42788,114288,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 42820,114289,55,55,"",2023-11-30 00:00:00.000000
WINTER 2024 42861,114290,70,100,"",2023-11-30 00:00:00.000000
WINTER 2024 42911,114291,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 53934,114292,101,125,"",2023-11-30 00:00:00.000000
WINTER 2024 43000,114293,89,100,"",2023-11-30 00:00:00.000000
WINTER 2024 43042,114294,125,125,"",2023-11-30 00:00:00.000000
WINTER 2024 43158,114295,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 43208,114296,92,100,"",2023-11-30 00:00:00.000000
WINTER 2024 43265,114297,43,80,"",2023-11-30 00:00:00.000000
WINTER 2024 43323,114298,80,80,"",2023-11-30 00:00:00.000000
WINTER 2024 43372,114299,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 43430,114300,77,75,"",2023-11-30 00:00:00.000000
WINTER 2024 43489,114301,75,75,"",2023-11-30 00:00:00.000000
WINTER 2024 43539,114302,75,75,"",2023-11-30 00:00:00.000000
WINTER 2024 43588,114303,75,75,"",2023-11-30 00:00:00.000000
WINTER 2024 43620,114304,75,75,"",2023-11-30 00:00:00.000000
WINTER 2024 43661,114305,57,75,"",2023-11-30 00:00:00.000000
WINTER 2024 43703,114306,80,80,"",2023-11-30 00:00:00.000000
WINTER 2024 43786,114307,12,25,"",2023-11-30 00:00:00.000000
WINTER 2024 43794,114308,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 43810,114309,53,40,"",2023-11-30 00:00:00.000000
WINTER 2024 43836,114310,0,0,"",2023-11-30 00:00:00.000000
WINTER 2024 20453,114311,2,40,"",2023-11-30 00:00:00.000000
WINTER 2024 20461,114312,5,20,"",2023-11-30 00:00:00.000000
WINTER 2024 20479,114313,1,20,"",2023-11-30 00:00:00.000000
WINTER 2024 20487,114314,50,50,"",2023-11-30 00:00:00.000000
WINTER 2024 20495,114315,30,30,"",2023-11-30 00:00:00.000000
WINTER 2024 20503,114316,50,50,"",2023-11-30 00:00:00.000000
WINTER 2024 20511,114317,50,50,"",2023-11-30 00:00:00.000000
WINTER 2024 58917,114318,50,50,"",2023-11-30 00:00:00.000000
WINTER 2024 20529,114319,29,100,"",2023-11-30 00:00:00.000000
WINTER 2024 20537,114320,25,100,"",2023-11-30 00:00:00.000000
WINTER 2024 20545,114321,12,100,"",2023-11-30 00:00:00.000000
WINTER 2024 20552,114322,2,25,"",2023-11-30 00:00:00.000000
WINTER 2024 20560,114323,7,20,"",2023-11-30 00:00:00.000000
WINTER 2024 20578,114324,12,30,"",2023-11-30 00:00:00.000000
WINTER 2024 20586,114325,9,30,"",2023-11-30 00:00:00.000000
WINTER 2024 20594,114326,4,32,"",2023-11-30 00:00:00.000000
WINTER 2024 20602,114327,4,32,"",2023-11-30 00:00:00.000000
WINTER 2024 20610,114328,7,50,"",2023-11-30 00:00:00.000000
WINTER 2024 20628,114329,9,50,"",2023-11-30 00:00:00.000000
WINTER 2024 20636,114330,91,500,"",2023-11-30 00:00:00.000000
WINTER 2024 20644,114331,8,30,"",2023-11-30 00:00:00.000000
WINTER 2024 20651,114332,5,55,"",2023-11-30 00:00:00.000000
WINTER 2024 20669,114333,3,30,"",2023-11-30 00:00:00.000000
WINTER 2024 20677,114334,5,40,"",2023-11-30 00:00:00.000000
WINTER 2024 20685,114335,4,40,"",2023-11-30 00:00:00.000000
WINTER 2024 20693,114336,12,40,"",2023-11-30 00:00:00.000000
WINTER 2024 20701,114337,9,10,"",2023-11-30 00:00:00.000000
WINTER 2024 20719,114338,3,10,"",2023-11-30 00:00:00.000000
WINTER 2024 07013,114339,133,140,"",2023-11-30 00:00:00.000000
WINTER 2024 62638,114340,52,150,"",2023-11-30 00:00:00.000000
WINTER 2024 62216,114341,51,100,"",2023-11-30 00:00:00.000000
WINTER 2024 08235,114342,300,300,"",2023-11-30 00:00:00.000000
WINTER 2024 57612,114343,300,300,"",2023-11-30 00:00:00.000000
WINTER 2024 07070,114344,150,150,"",2023-11-30 00:00:00.000000
WINTER 2024 57687,114345,149,150,"",2023-11-30 00:00:00.000000
WINTER 2024 07138,114346,150,150,"",2023-11-30 00:00:00.000000
WINTER 2024 07195,114347,86,150,"",2023-11-30 00:00:00.000000
WINTER 2024 07245,114348,135,135,"",2023-11-30 00:00:00.000000
WINTER 2024 07286,114349,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 07302,114350,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 07344,114351,73,70,"",2023-11-30 00:00:00.000000
WINTER 2024 07393,114352,130,150,"",2023-11-30 00:00:00.000000
WINTER 2024 07443,114353,35,70,"",2023-11-30 00:00:00.000000
WINTER 2024 07484,114354,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 07526,114355,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 57810,114356,96,96,"",2023-11-30 00:00:00.000000
WINTER 2024 07575,114357,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 57893,114358,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 07617,114359,68,100,"",2023-11-30 00:00:00.000000
WINTER 2024 07666,114360,101,100,"",2023-11-30 00:00:00.000000
WINTER 2024 57943,114361,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 07732,114362,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 07781,114363,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 07823,114364,40,50,"",2023-11-30 00:00:00.000000
WINTER 2024 07849,114365,100,100,"",2023-11-30 00:00:00.000000
WINTER 2024 70250,114366,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 59428,114367,53,100,"",2023-11-30 00:00:00.000000
WINTER 2024 07971,114368,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 07989,114369,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 07997,114370,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 08003,114371,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 08011,114372,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 06288,114373,23,25,"",2023-11-30 00:00:00.000000
WINTER 2024 06296,114374,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 18291,114375,200,200,"",2023-11-30 00:00:00.000000
WINTER 2024 18507,114376,860,860,"",2023-11-30 00:00:00.000000
WINTER 2024 18515,114377,0,15,"",2023-11-30 00:00:00.000000
WINTER 2024 50617,114378,200,200,"",2023-11-30 00:00:00.000000
WINTER 2024 50690,114379,0,15,"",2023-11-30 00:00:00.000000
WINTER 2024 18572,114380,0,40,"",2023-11-30 00:00:00.000000
WINTER 2024 50294,114381,200,200,"",2023-11-30 00:00:00.000000
WINTER 2024 50831,114382,150,150,"",2023-11-30 00:00:00.000000
WINTER 2024 51086,114383,21,20,"",2023-11-30 00:00:00.000000
WINTER 2024 18861,114384,24,25,"",2023-11-30 00:00:00.000000
WINTER 2024 50492,114385,20,20,"",2023-11-30 00:00:00.000000
WINTER 2024 50427,114386,150,150,"",2023-11-30 00:00:00.000000
WINTER 2024 62562,114387,19,19,"",2023-11-30 00:00:00.000000
WINTER 2024 50534,114388,38,38,"",2023-11-30 00:00:00.000000
WINTER 2024 51094,114389,38,38,"",2023-11-30 00:00:00.000000
WINTER 2024 18929,114390,150,150,"",2023-11-30 00:00:00.000000
WINTER 2024 50393,114391,38,38,"",2023-11-30 00:00:00.000000
WINTER 2024 51078,114392,38,38,"",2023-11-30 00:00:00.000000
WINTER 2024 51052,114393,38,38,"",2023-11-30 00:00:00.000000
WINTER 2024 19042,114394,150,150,"",2023-11-30 00:00:00.000000
WINTER 2024 51102,114395,16,38,"",2023-11-30 00:00:00.000000
WINTER 2024 50708,114396,38,38,"",2023-11-30 00:00:00.000000
WINTER 2024 19125,114397,0,55,"",2023-11-30 00:00:00.000000
WINTER 2024 19133,114398,0,20,"",2023-11-30 00:00:00.000000
WINTER 2024 19166,114399,15,15,"",2023-11-30 00:00:00.000000
WINTER 2024 50179,114400,15,15,"",2023-11-30 00:00:00.000000
WINTER 2024 50716,114401,18,15,"",2023-11-30 00:00:00.000000
WINTER 2024 51037,114402,7,15,"",2023-11-30 00:00:00.000000
WINTER 2024 19182,114403,0,30,"",2023-11-30 00:00:00.000000
WINTER 2024 19190,114404,0,30,"",2023-11-30 00:00:00.000000
WINTER 2024 40683,114405,120,120,"",2023-11-30 00:00:00.000000
WINTER 2024 40899,114406,135,135,"",2023-11-30 00:00:00.000000
WINTER 2024 41012,114407,0,20,"",2023-11-30 00:00:00.000000
WINTER 2024 59204,114408,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 61937,114409,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 59246,114410,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 41095,114411,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 58347,114412,61,60,"",2023-11-30 00:00:00.000000
WINTER 2024 61432,114413,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 59287,114414,54,54,"",2023-11-30 00:00:00.000000
WINTER 2024 58420,114415,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 41228,114416,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 41319,114417,38,60,"",2023-11-30 00:00:00.000000
WINTER 2024 58131,114418,121,120,"",2023-11-30 00:00:00.000000
WINTER 2024 41343,114419,30,30,"",2023-11-30 00:00:00.000000
WINTER 2024 58271,114420,107,120,"",2023-11-30 00:00:00.000000
WINTER 2024 41517,114421,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 58230,114422,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 41640,114423,0,0,"",2023-11-30 00:00:00.000000
WINTER 2024 58214,114424,8,10,"",2023-11-30 00:00:00.000000
WINTER 2024 58453,114425,10,10,"",2023-11-30 00:00:00.000000
WINTER 2024 41681,114426,4,15,"",2023-11-30 00:00:00.000000
WINTER 2024 41699,114427,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 41707,114428,0,1,"",2023-11-30 00:00:00.000000
WINTER 2024 03962,114429,520,520,"",2023-11-30 00:00:00.000000
WINTER 2024 04226,114430,0,15,"",2023-11-30 00:00:00.000000
WINTER 2024 04242,114431,61,60,"",2023-11-30 00:00:00.000000
WINTER 2024 51953,114432,11,25,"",2023-11-30 00:00:00.000000
WINTER 2024 52001,114433,35,35,"",2023-11-30 00:00:00.000000
WINTER 2024 04341,114434,35,35,"",2023-11-30 00:00:00.000000
WINTER 2024 52100,114435,35,35,"",2023-11-30 00:00:00.000000
WINTER 2024 52076,114436,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 52035,114437,60,60,"",2023-11-30 00:00:00.000000
WINTER 2024 67363,114438,35,35,"",2023-11-30 00:00:00.000000
WINTER 2024 67355,114439,20,20,"",2023-11-30 00:00:00.000000
WINTER 2024 04382,114440,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 04390,114441,0,15,"",2023-11-30 00:00:00.000000
WINTER 2024 04408,114442,0,10,"",2023-11-30 00:00:00.000000
WINTER 2024 03673,114443,0,20,"",2023-11-30 00:00:00.000000
WINTER 2024 03681,114444,46,50,"",2023-11-30 00:00:00.000000
WINTER 2024 03707,114445,43,70,"",2023-11-30 00:00:00.000000
WINTER 2024 03715,114446,46,70,"",2023-11-30 00:00:00.000000
WINTER 2024 53355,114447,25,25,"",2023-11-30 00:00:00.000000
WINTER 2024 03731,114448,43,70,"",2023-11-30 00:00:00.000000
WINTER 2024 03749,114449,6,25,"",2023-11-30 00:00:00.000000
WINTER 2024 53397,114450,21,22,"",2023-11-30 00:00:00.000000
WINTER 2024 03764,114451,19,19,"",2023-11-30 00:00:00.000000
WINTER 2024 03772,114452,16,24,"",2023-11-30 00:00:00.000000
WINTER 2024 03780,114453,24,23,"",2023-11-30 00:00:00.000000
WINTER 2024 03806,114454,35,70,"",2023-11-30 00:00:00.000000
WINTER 2024 03814,114455,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 03822,114456,0,5,"",2023-11-30 00:00:00.000000
WINTER 2024 03830,114457,0,7,"",2023-11-30 00:00:00.000000
WINTER 2024 24240,114458,227,280,"",2023-11-30 00:00:00.000000
WINTER 2024 55475,114459,0,20,"",2023-11-30 00:00:00.000000
WINTER 2024 24406,114460,67,120,"",2023-11-30 00:00:00.000000
WINTER 2024 24471,114461,61,120,"",2023-11-30 00:00:00.000000
WINTER 2024 24539,114462,32,32,"",2023-11-30 00:00:00.000000
WINTER 2024 60269,114463,32,32,"",2023-11-30 00:00:00.000000
WINTER 2024 55632,114464,55,60,"",2023-11-30 00:00:00.000000
WINTER 2024 55459,114465,20,32,"",2023-11-30 00:00:00.000000
WINTER 2024 24620,114466,7,32,"",2023-11-30 00:00:00.000000
WINTER 2024 24646,114467,70,70,"",2023-11-30 00:00:00.000000
WINTER 2024 55616,114468,12,25,"",2023-11-30 00:00:00.000000
WINTER 2024 60277,114469,7,20,"",2023-11-30 00:00:00.000000
WINTER 2024 24679,114470,0,25,"",2023-11-30 00:00:00.000000
WINTER 2024 55467,114471,11,35,"",2023-11-30 00:00:00.000000
WINTER 2024 60715,114472,9,25,"",2023-11-30 00:00:00.000000
WINTER 2024 24687,114473,0,15,"",2023-11-30 00:00:00.000000
WINTER 2024 27102,114474,5,20,"",2023-11-09 00:00:00.000000
WINTER 2024 27110,114475,3,17,"",2023-11-09 00:00:00.000000
WINTER 2024 27128,114476,2,25,"",2023-11-09 00:00:00.000000
WINTER 2024 27136,114477,3,25,"",2023-11-09 00:00:00.000000
WINTER 2024 27144,114478,0,25,"",2023-11-09 00:00:00.000000
WINTER 2024 27151,114479,3,25,"",2023-11-09 00:00:00.000000
WINTER 2024 27169,114480,1,12,"",2023-11-09 00:00:00.000000
WINTER 2024 27177,114481,2,25,"",2023-11-09 00:00:00.000000
WINTER 2024 27185,114482,5,25,"",2023-11-09 00:00:00.000000
WINTER 2024 52373,114483,5,17,"",2023-11-09 00:00:00.000000
WINTER 2024 27193,114484,2,25,"",2023-11-09 00:00:00.000000
WINTER 2024 27201,114485,2,12,"",2023-11-09 00:00:00.000000
WINTER 2024 27219,114486,3,25,"",2023-11-09 00:00:00.000000
WINTER 2024 27227,114487,3,25,"",2023-11-09 00:00:00.000000
WINTER 2024 54395,114488,0,25,"",2023-11-09 00:00:00.000000
WINTER 2024 27235,114489,0,25,"",2023-11-09 00:00:00.000000
WINTER 2024 27243,114490,0,5,"",2023-11-09 00:00:00.000000
WINTER 2024 63305,114491,1,15,"",2023-11-09 00:00:00.000000
WINTER 2024 61879,114492,39,120,"",2023-11-09 00:00:00.000000
WINTER 2024 61853,114493,12,40,"",2023-11-09 00:00:00.000000
WINTER 2024 61861,114494,46,120,"",2023-11-09 00:00:00.000000
WINTER 2024 27300,114495,0,10,"",2023-11-09 00:00:00.000000
WINTER 2024 27318,114496,0,5,"",2023-11-09 00:00:00.000000
WINTER 2024 27326,114497,0,15,"",2023-11-09 00:00:00.000000
WINTER 2024 62828,114498,9,12,"",2023-11-09 00:00:00.000000
WINTER 2024 08383,114499,6,8,"",2023-11-09 00:00:00.000000
