id,acronym,first_name,last_name,department,difficulty,rating,take_again_percentage,tags,reviews_cnt,img_url
VGVhY2hlci0yNDY5MDE0,WEBB M T,Marie,Webb,Linguistics,5,2.5,20,"{Tough grader,Lots of homework,Get ready to read,So many papers,Gives good feedback,Test heavy,Skip class? You won't pass.,Participation matters,Caring,Graded by few things,Group projects,Clear grading criteria,Inspirational,Hilarious,Lecture heavy,Accessible outside class}",24,https://www.ems.ucsb.edu/sites/default/files/styles/max_1300x1300/public/2023-08/Marie_311.jpg.jpeg?itok=ZSWdfcki
VGVhY2hlci0xNTA3Mzcz,,Fabio,Rambelli,History,2.5,2.5,-1,"",2,https://www.eastasian.ucsb.edu/wp-content/uploads/fabio.png
VGVhY2hlci0xMzg3NDc4,,Dave,Morrison,Mathematics,3.6,2.1,100,"{Tough grader,Lecture heavy,Graded by few things}",14,
VGVhY2hlci04MTA5NDk=,,George,Lipsitz,African-American Studies,3.3,3.5,57,"{Respected,Get ready to read,Amazing lectures ,Gives good feedback,Skip class? You won't pass.,Tough grader,Participation matters,Tests? Not many,Would take again,Inspirational,So many papers,Graded by few things,Accessible outside class}",71,https://www.blackstudies.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/George%20Lipsitz.jpg?itok=tx2YUFuQ
VGVhY2hlci0yNjcyNTE0,,Verta,Taylor,Sociology,0,0,-1,"",0,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Taylor_2016.jpg?itok=mBVmBZ62
VGVhY2hlci0yMTc0MTk3,PARK L S,Lisa,Park,Asian American Studies,2.8,4.1,56,"{Get ready to read,EXTRA CREDIT,Amazing lectures ,Clear grading criteria,Inspirational,Hilarious,Beware of pop quizzes,Test heavy}",9,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Lisa.jpeg?itok=Pz5_zUJX
VGVhY2hlci00Mzk2MjQ=,GUAN D,Daoxiong,Guan,Languages,2,5,100,"{Gives good feedback,Skip class? You won't pass.,Lots of homework,Caring,Respected,Participation matters,Clear grading criteria,Accessible outside class}",28,https://www.eastasian.ucsb.edu/wp-content/uploads/2020/10/Guan2019.jpg
VGVhY2hlci0yNjE0NzQ=,,Leila,Rupp,Women's Studies,2.5,4.1,-1,"",26,https://www.femst.ucsb.edu/sites/secure.lsit.ucsb.edu.wmns.d7/files/sitefiles/people/rupp/leila.jpg
VGVhY2hlci0xMzkwMTc5,,Adam,Tashman,Statistics,2.7,2.5,50,"{Group projects,Clear grading criteria,Caring}",7,
VGVhY2hlci0yMzk5NDg=,,France Winddance,Twine,Sociology,3.4,2.6,13,"{Get ready to read,Lots of homework,Tough grader,Beware of pop quizzes,So many papers,Test heavy,Graded by few things,Skip class? You won't pass.,Amazing lectures ,Caring,Would take again,Inspirational,Respected,Lecture heavy}",57,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/winddance.JPG?itok=gidPD02e
VGVhY2hlci0yMzk2Mjcz,,Carl,Gabrielson,Ethnic Studies,0,0,-1,"",0,https://www.eastasian.ucsb.edu/wp-content/uploads/Carl-A.-Gabrielson.jpg
VGVhY2hlci0xNDI0MjA0,,Derek,Gilbert,Black Studies,0,0,-1,"",0,
VGVhY2hlci0yNzM4NTc2,,Megan,Elcheikhali,Mathematics,2.3,4.7,100,"{Clear grading criteria,Caring,Respected,Skip class? You won't pass.,Accessible outside class}",3,
VGVhY2hlci0yNzc2NTQw,CHARLES M,Maria,Charles,Sociology,3.5,1.5,100,"{Tough grader,Get ready to read,Participation matters,Caring,Graded by few things}",2,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/maria_charles.jpg?itok=UqXlvL-h
VGVhY2hlci0yMzk5NDc=,,Denise,Segura,Sociology,3.9,2.6,29,"{Tough grader,Get ready to read,Participation matters,Lots of homework,Graded by few things,Clear grading criteria,Gives good feedback,Hilarious,So many papers,Caring,Lecture heavy,Test heavy}",18,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/denise_segura.JPG?itok=wkxWa-Yk
VGVhY2hlci0yNTA4MzIz,,Daniel,Roa,Chemistry,4,2.3,33,"{Tough grader,Accessible outside class,Skip class? You won't pass.,Gives good feedback,Lots of homework}",3,https://www.chem.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Daniel_Roa_001.jpg?itok=CYR9nR6q
VGVhY2hlci0xMzk0Njcy,,Jessica,Feezell,Political Science,2.8,4.7,-1,"{Caring,Participation matters,Skip class? You won't pass.,Clear grading criteria,Hilarious}",12,
VGVhY2hlci0xNDAwMzE0,,Matthew,Curtis,Anthropology,3.5,4.4,-1,"",13,
VGVhY2hlci0xMzc4MjI0,PETZOLD L,Linda,Petzold,Engineering,3.6,2.1,25,"{Skip class? You won't pass.,Clear grading criteria,Lots of homework,Hilarious,Caring,Lecture heavy,Accessible outside class}",11,https://www.cs.ucsb.edu/sites/default/files/styles/person_large_image/public/2020-02/Picture1_18.png?itok=EATNXE7C
VGVhY2hlci0yNDk3MzM5,VISELL Y,Yon,Visell,Electrical amp Comp. Engineering,3.5,3,50,"{Group projects,Skip class? You won't pass.,Gives good feedback,Lecture heavy}",2,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Yon-Visell.jpg?itok=kb42-Jmb&c=4753f2f63d5ad63d1d561020085cb5fa
VGVhY2hlci0xOTA3OTQy,VALENTINE M T,Megan,Valentine,Mechanical Engineering,3,3,-1,"",1,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Valentine.jpeg?itok=QFqa3LCV&c=7621293584c439e023540dde507f02f5
VGVhY2hlci0xNDAwOTcx,,Hui Yuhl,YI,Philosophy,0,0,-1,"",0,
VGVhY2hlci0xNDAyNDc5,,Jose,Saleta,Geography,1.9,2.9,-1,"",7,
VGVhY2hlci0xNDA0NDM5,,Ami,Cohen,Psychology,3.9,2.8,-1,"",11,
VGVhY2hlci0zNzczNTc=,,Aaron,Zimmerman,Philosophy,3.1,4.1,58,"{Graded by few things,Get ready to read,Hilarious,Tough grader,Skip class? You won't pass.,Amazing lectures ,Clear grading criteria,Participation matters,So many papers,EXTRA CREDIT,Tests are tough,Tests? Not many,Would take again,Gives good feedback,Respected,Lecture heavy,Test heavy,Accessible outside class}",112,https://www.philosophy.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/zimmerman.jpg?itok=reMLE2cE
VGVhY2hlci0yMzc4OTg2,,William,Wang,Computer Science,3.5,5,100,"{Clear grading criteria,Amazing lectures ,Gives good feedback,Graded by few things}",2,https://cs.ucsb.edu/sites/default/files/styles/person_large_image/public/2020-02/Picture1_24.png?itok=jJ1Ovliy
VGVhY2hlci0yMDkxMTkw,ZIMMAN L,Lal,Zimman,Linguistics,3,4.8,100,"{Amazing lectures ,Clear grading criteria,Gives good feedback,Respected,Get ready to read,Would take again,So many papers,Caring,Participation matters,Skip class? You won't pass.,EXTRA CREDIT,Inspirational,Beware of pop quizzes,Graded by few things,Accessible outside class}",13,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Lal.jpg?itok=CzdB35Fe
VGVhY2hlci0yMjAyNjAy,,Zoe,Liberman,Psychology,3.5,4,55,"{Skip class? You won't pass.,Lecture heavy,Test heavy,Tough grader,Clear grading criteria,Graded by few things,Amazing lectures ,Participation matters,EXTRA CREDIT,Caring,Accessible outside class,Respected,Get ready to read,Inspirational,Gives good feedback,Lots of homework,Online Savvy}",83,https://psych.ucsb.edu/sites/default/files/styles/max_325x325/public/images/people/liberman_photo.jpg?itok=M1s_4RUb
VGVhY2hlci0xODIxNDky,BYL K A,Katie,Byl,Physics,3.8,3.1,50,"{Lots of homework,Tough grader,Get ready to read,Skip class? You won't pass.,Respected,Lecture heavy,Accessible outside class}",4,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/katiebyl.jpg?itok=Nbo9YjOI&c=56613f82f1bf2fefe00115ad0e5cda0c
VGVhY2hlci0zNjk5NDE=,,Jan,Frodesen,Languages,3,4.9,100,"{Gives good feedback,Caring,Accessible outside class}",6,https://www.ems.ucsb.edu/sites/default/files/styles/max_1300x1300/public/2023-08/Frodesen.jpg.jpeg?itok=Qfjzzcu0
VGVhY2hlci0yMjQxMTY0,MOKRISKI D A,David,Mokriski,Philosophy,4,4.5,75,"{Clear grading criteria,Graded by few things,Test heavy,Gives good feedback,Lecture heavy,Accessible outside class,Tough grader,Participation matters,Amazing lectures ,Lots of homework,Respected,Inspirational,Caring,Online Savvy}",23,https://www.philosophy.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/David_Teaching.jpg?itok=laDt2HP0
VGVhY2hlci0yNzQ1MjM0,,David,King,Philosophy,3.6,2.9,50,"{Get ready to read,Participation matters,Tough grader,Clear grading criteria,Hilarious,Lecture heavy,Graded by few things}",4,https://www.philosophy.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/king.jpg?itok=INgmK4Vu
VGVhY2hlci0yNjczMDU0,,Damien,Barnes,Philosophy,2.5,4.5,100,"{Respected,Accessible outside class,Get ready to read,Amazing lectures ,Clear grading criteria,Gives good feedback,Lots of homework,Caring,Lecture heavy,Graded by few things}",5,https://www.philosophy.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/damien-barnes.jpg?itok=v_7hZoKh
VGVhY2hlci0yNzgwMjQ4,WALKER I J,Ian,Walker,Geography,3.6,4.4,100,"{Participation matters,Lecture heavy,Amazing lectures ,Get ready to read,Inspirational,Tough grader,Clear grading criteria,Accessible outside class}",7,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-10/ian-walker.jpg?h=b091e838&itok=l5rjppOY
VGVhY2hlci05NzEwMjU=,ROTHMAN J H,Joel,Rothman,Biology,3.4,4.5,85,"{Test heavy,Graded by few things,Tough grader,Amazing lectures ,Respected,Lecture heavy,Clear grading criteria,Participation matters,Inspirational,Hilarious,Caring,Skip class? You won't pass.,Tests are tough}",22,https://www.mcdb.ucsb.edu/sites/default/files/styles/medium_square/public/2018-12/joel-rothman.jpg?h=7271fa90&itok=40z9k-D8
VGVhY2hlci0yNTUyMTcy,NIDZIEKO N J,Nick,Nidzieko,Geography,4,4.8,100,"{Participation matters,Clear grading criteria,Caring,Lecture heavy,Graded by few things,Accessible outside class}",3,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2022-04/nick-nidzieko.jpg?h=bc96925d&itok=wZS77ucx
VGVhY2hlci0yNjg4NDE5,MURRAY A,Alan,Murray,Geography,4,5,100,"{Clear grading criteria,Caring,Respected}",1,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/alan-murray.jpg?h=cbd1545e&itok=MKCmylRs
VGVhY2hlci0yNTkzNjYx,NALL C M,Clayton,Nall,Political Science,3.7,3,80,"{Get ready to read,So many papers,Lots of homework,Tough grader,Participation matters,Group projects,Lecture heavy,Amazing lectures ,Clear grading criteria,Graded by few things,Accessible outside class,Skip class? You won't pass.,Gives good feedback,Respected,Test heavy}",26,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2022-05/clayton-nall.jpg?h=9cee500e&itok=vwnXbG8P
VGVhY2hlci0yODE3NDQ5,,Vinnie,Wu,Psychology,0,0,-1,"",0,https://psych.ucsb.edu/sites/default/files/styles/max_325x325/public/images/people/Wu%2C%20Vinnie_0.jpg?itok=-ZnlmoFa
VGVhY2hlci04MjYzNTM=,,Susannah,Porter,Geology,2.4,4.4,83,"{Participation matters,Skip class? You won't pass.,Caring,Respected,Lecture heavy,Tough grader,Amazing lectures ,Clear grading criteria,Accessible outside class}",49,https://www.geol.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Susannah%20Photo%201%202021-%20cropped.jpg?itok=g8XVrBfu
VGVhY2hlci0xODA3ODU=,,Dan,Montello,Geography,3.3,3.1,43,"{Lecture heavy,Tough grader,Skip class? You won't pass.,Test heavy,Graded by few things,Get ready to read,Hilarious,Clear grading criteria,Respected,Participation matters,Gives good feedback,EXTRA CREDIT,Would take again,Caring,Accessible outside class,Tests are tough,Amazing lectures ,Inspirational}",151,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/dan-montello.jpg?h=10ce99ef&itok=hTc7-f-B
VGVhY2hlci0xMjk3MTIx,KING J Y,Jennifer,King,Geography,3,5,86,"{Caring,Accessible outside class,Participation matters,Skip class? You won't pass.,Amazing lectures ,Group projects,Gives good feedback,Inspirational}",14,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/jennifer-king.jpg?h=65a2ce48&itok=uDqnGimb
VGVhY2hlci0xODg2NzAx,JONES C,Charles,Jones,Geography,2.8,3.4,60,"{Group projects,Accessible outside class,Skip class? You won't pass.,Get ready to read,Participation matters,Clear grading criteria,Lots of homework,Hilarious,Lecture heavy}",6,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/charles-jones.jpg?h=264eb873&itok=aKNpPlE2
VGVhY2hlci0yNjEwMjcy,,Mark,Brzezinski,Biology,0,0,-1,"",0,https://msi.ucsb.edu/sites/default/files/styles/individual_pi_page/public/image/Brzezinski_M_02.jpg?itok=nvGG3zX6
VGVhY2hlci01ODg3MjM=,BUTLER A,Alison,Butler,Chemistry,4.1,3.1,-1,"",9,https://www.chem.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Alison%20Butler.jpg?itok=sykQ1lP7
VGVhY2hlci0yODQ0NTE3,,Kyle,Patterson,French,2.6,5,100,"{Amazing lectures ,Caring,Gives good feedback,Clear grading criteria,Hilarious,Accessible outside class}",4,
VGVhY2hlci0xMTUwNTY0,,Casey,Walsh,Anthropology,2.6,3.6,60,"{Get ready to read,Clear grading criteria,Lecture heavy,Skip class? You won't pass.,Tests? Not many,Tough grader,Graded by few things,Participation matters,Inspirational,Would take again,Respected,Caring,Amazing lectures ,So many papers,Test heavy,EXTRA CREDIT,Gives good feedback,Lots of homework,Accessible outside class,Tests are tough}",163,https://www.anth.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Casey%20Walsh%204.png?itok=ruQpBR0H
VGVhY2hlci01NDcwMw==,,Catherine,Gautier,Geography,3.3,2.8,0,"{Lots of homework,So many papers,Test heavy}",23,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-02/catherine-gautier.jpg?h=2c75bab6&itok=i0C0VU0Q
VGVhY2hlci04Nzg5OTE=,,Jeff,Dozier,Environmental Science,4.2,4.1,-1,"",5,https://bren.ucsb.edu/sites/default/files/styles/headshot/public/2020-05/jeff-dozier_0.jpg?h=1c63d80c&itok=DvHXudWM
VGVhY2hlci0yNjU3NjI3,,Somayeh,Dodge,Geography,3.3,4.1,100,"{Participation matters,Group projects,Clear grading criteria,Caring,Amazing lectures ,Graded by few things,Gives good feedback,Lots of homework,Respected,Test heavy}",8,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/somayeh-dodge.jpg?h=c65a77be&itok=6nI-oosO
VGVhY2hlci0xMDY3NDIz,,Tommy,Dickey,Geography,1.6,4.5,100,"{EXTRA CREDIT,Respected,Would take again,Caring,Tests? Not many,Tough grader,Get ready to read,Participation matters,Amazing lectures ,Clear grading criteria,Inspirational,Beware of pop quizzes,Lecture heavy}",50,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/tommy-dickey.jpg?h=ed0ea6f1&itok=ywr5iON_
VGVhY2hlci0xMDM3NjQ3,,Frank,Davenport,Geography,2,4.5,-1,"",0,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/frank-davenport.jpg?h=83fd3f42&itok=E4Ri--Ga
VGVhY2hlci01NDE2NzA=,,Richard,Church,Geography,3.2,3.2,-1,"",6,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-02/rick-church.jpg?h=497156b4&itok=gEJBppRG
VGVhY2hlci0xNDA1MzY0,,Ke B,Anderson,Sociology,3.8,3.4,100,"{Get ready to read,Clear grading criteria,Graded by few things}",3,
VGVhY2hlci0yMDIxOTEy,,Javier,Read de Alaniz,Chemistry,4,4.8,94,"{Amazing lectures ,Caring,Respected,Accessible outside class,Tough grader,Skip class? You won't pass.,Clear grading criteria,Gives good feedback,Inspirational,Tests are tough,Would take again,Lecture heavy,Lots of homework,Hilarious,Test heavy,Online Savvy}",22,
VGVhY2hlci0yMTUzMzA3,,Leah,Stokes,Political Science,3.9,4.8,100,"{Participation matters,Lots of homework,Hilarious,Amazing lectures ,Clear grading criteria,Respected,Lecture heavy,Get ready to read,EXTRA CREDIT,Group projects,Gives good feedback,Inspirational,Test heavy,Accessible outside class}",13,https://bren.ucsb.edu/sites/default/files/styles/headshot/public/2020-06/leahstokes.jpg?h=83b37b7c&itok=LC1_XjkV
VGVhY2hlci0yOTE3NDgx,,Grace,Wu,Mathematics,3,4.5,100,"{Online Savvy,Lots of homework,Respected,Accessible outside class}",2,https://bren.ucsb.edu/sites/default/files/styles/headshot/public/2023-11/GraceWu_headshot1.jpg?h=4263477b&itok=pOgQcZRn
VGVhY2hlci0zNjkxNTQ=,,Paul,Wack,Science,2.2,4.3,50,"{Skip class? You won't pass.,Tough grader,Get ready to read,Hilarious,Caring,Lecture heavy}",26,https://es.ucsb.edu/sites/default/files/styles/max_325x325/public/2021-04/Wach%20P%20Profile.png?itok=kBaYNNVo
VGVhY2hlci0yNDUwNDgy,,Claudia,Tyler,Environmental Science & Mgmt.,2,5,100,"{Caring,Amazing lectures ,Group projects,EXTRA CREDIT,Clear grading criteria,Accessible outside class,Participation matters}",9,https://es.ucsb.edu/sites/default/files/styles/max_325x325/public/2021-04/Tyler%20C%20Profile.jpg?itok=0oZm_wq7
VGVhY2hlci0xMzMxOTEw,,Stacy,Rebich Hespanha,Geography,0,0,-1,"",0,https://bren.ucsb.edu/sites/default/files/styles/headshot/public/2021-12/Stacy-RebichHespanha.jpeg?h=a10dd871&itok=skpN2H53
VGVhY2hlci03NjQ2OTU=,,Claudia,Tyler,Biology,2.1,4.9,100,"{Caring,Clear grading criteria,Respected,Inspirational,Amazing lectures ,Hilarious,Gives good feedback,Accessible outside class,EXTRA CREDIT,Group projects,Would take again,Graded by few things}",27,https://es.ucsb.edu/sites/default/files/styles/max_325x325/public/2021-04/Tyler%20C%20Profile.jpg?itok=0oZm_wq7
VGVhY2hlci0yNDYxODM0,,Russell,Schmitt,Biology,3.4,4.9,100,"{Caring,Amazing lectures ,Gives good feedback,Respected,Graded by few things}",4,https://es.ucsb.edu/sites/default/files/styles/max_325x325/public/2021-04/Schmitt%20R%20Profile.png?itok=27TBF6U4
VGVhY2hlci0xNDA2MTEy,,Terry,Santos,English,0,0,-1,"",0,
VGVhY2hlci0yODgwNzQ4,,Laurel,Hiebert,Biology,3.5,4.5,100,"{EXTRA CREDIT,Clear grading criteria,Lots of homework,Lecture heavy,Accessible outside class}",2,
VGVhY2hlci00NjM1NjQ=,,Dar,Roberts,Geography,3.6,4.5,72,"{Caring,Hilarious,Respected,Amazing lectures ,Clear grading criteria,Get ready to read,Skip class? You won't pass.,Lecture heavy,Participation matters,Group projects,EXTRA CREDIT,Gives good feedback,Inspirational,Lots of homework,Test heavy,Accessible outside class}",25,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-01/dar-roberts.jpg?h=3228eac1&itok=UXF94u7P
VGVhY2hlci0xNDA2MTUw,,Harmon,C J,Economics,3.3,3.5,-1,"{EXTRA CREDIT,Would take again,Hilarious}",3,
VGVhY2hlci0yNjc4NjA3,MILLNER A M,Antony,Millner,Economics,4.9,3,55,"{Test heavy,Graded by few things,Tough grader,Respected,Accessible outside class,Skip class? You won't pass.,Amazing lectures ,Clear grading criteria,Lots of homework,Hilarious,Lecture heavy}",13,https://econ.ucsb.edu/sites/default/files/styles/medium_square/public/2020-08/antony-millner.jpg?h=36b2c8b8&itok=sB-ZTu7w
VGVhY2hlci03NzM5MzY=,DESCHENES O,Olivier,Deschenes,Economics,4,4.6,86,"{Test heavy,Caring,Graded by few things,Clear grading criteria,Hilarious,Accessible outside class,Tough grader,Amazing lectures ,Gives good feedback,Respected,Get ready to read,Group projects,Inspirational,Lots of homework,Lecture heavy}",33,https://econ.ucsb.edu/sites/default/files/styles/medium_square/public/2020-08/olivier-deschenes.jpg?h=36b2c8b8&itok=_GiLNHoA
VGVhY2hlci0yNjEwMjgx,,John,Melack,Biology,0,0,-1,"",0,https://www.geog.ucsb.edu/sites/default/files/styles/medium_square/public/2021-02/john-melack_0.jpg?h=c65a77be&itok=bcGxnu4U
VGVhY2hlci0yNjU0NzM0,PERRONE D,Debra,Perrone,Environmental Science & Mgmt.,3.1,5,100,"{Accessible outside class,Caring,Group projects,Clear grading criteria,Participation matters,Gives good feedback,Respected,Tough grader,Amazing lectures ,Lots of homework,Lecture heavy,Online Savvy}",9,https://bren.ucsb.edu/sites/default/files/styles/headshot/public/2023-11/Deb%20Head%20Shot_0.png?h=c36b8462&itok=Usa4gqJi
VGVhY2hlci0yMTUxMDMz,PELLOW D N,David,Pellow,Environmental Science  Mgmt.,3,5,100,"{Respected,Inspirational,Amazing lectures ,Gives good feedback,Get ready to read,Participation matters,Caring,Clear grading criteria,Accessible outside class,EXTRA CREDIT,Would take again,Hilarious}",19,https://bren.ucsb.edu/sites/default/files/styles/headshot/public/2020-06/David-Pellow.jpg?h=5a0980ab&itok=7n8BXCNB
VGVhY2hlci0xNDQzNjYx,,Sandra,Popiden,Political Science,1,5,-1,"",0,
VGVhY2hlci01NzE1MDY=,,Thomas,Holden,Philosophy,3.3,5,85,"{Hilarious,Amazing lectures ,Tough grader,Graded by few things,Skip class? You won't pass.,Caring,Accessible outside class,Get ready to read,Clear grading criteria,Gives good feedback,Inspirational,Respected}",44,https://www.philosophy.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Holden%20June%202021%20%283%29.jpg?itok=CK-TooN7
VGVhY2hlci0zNzQ1MA==,HANSER M F,Matthew,Hanser,Philosophy,3.1,3.8,40,"{Tough grader,Skip class? You won't pass.,Get ready to read,Graded by few things,Would take again,Lecture heavy,Tests? Not many,Gives good feedback,So many papers,Accessible outside class}",35,https://www.philosophy.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/hanser%20dartmouth.jpg?itok=9KewXCLh
VGVhY2hlci0zMTA0NTY=,LEA D W,David,Lea,Geology,2.3,4.4,80,"{Clear grading criteria,Inspirational,Caring,Participation matters,Skip class? You won't pass.,Amazing lectures ,Lecture heavy,Tough grader,EXTRA CREDIT,Group projects,Gives good feedback,Lots of homework,Hilarious,Respected,Test heavy}",45,https://bren.ucsb.edu/sites/default/files/styles/headshot/public/2020-06/DavidLea.jpg?h=d2b7b8e1&itok=bFXJEKrQ
VGVhY2hlci0xNjk3ODk0,,Charles,Kolstad,Economics,3.8,2.6,-1,"",5,https://bren.ucsb.edu/sites/default/files/styles/headshot/public/2020-05/charles-kolstad-web_0.png?h=7d929dff&itok=LZhdLxyl
